codcfo,valorm2
00007212,245.000000
00007695,245.000000
00007698,245.000000
00007982,245.000000
00007984,245.000000
00007992,245.000000
00007993,245.000000
00007994,245.000000
00007996,245.000000
00008000,245.000000
00008003,245.000000
00008004,245.000000
00008005,245.000000
00008006,245.000000
00008007,245.000000
00008010,245.000000
00008011,245.000000
00008012,245.000000
00008013,245.000000
00008014,245.000000
00008015,245.000000
00008018,245.000000
00008021,245.000000
00008025,245.000000
00008028,245.000000
00008029,245.000000
00007866,245.000000
00007890,245.000000
00007901,245.000000
00007917,245.000000
00008032,245.000000
00008033,245.000000
00008047,245.000000
00008048,245.000000
00008085,245.000000
00008226,245.000000
00012406,245.000000
00013569,245.000000
00013541,245.000000
00013574,245.000000
00013578,245.000000
00013596,245.000000
00013619,245.000000
00013620,245.000000
00013608,245.000000
00014716,245.000000
00015615,245.000000
00015570,245.000000
00015566,245.000000
00015567,245.000000
00015507,245.000000
00015389,245.000000
00015309,245.000000
00015334,245.000000
00015052,245.000000
00015095,245.000000
00015101,245.000000
00015116,245.000000
00015157,245.000000
00015160,245.000000
00015172,245.000000
00015178,245.000000
00015226,245.000000
00015263,245.000000
00015284,245.000000
00016121,245.000000
00016072,245.000000
00016109,245.000000
00016453,245.000000
00016458,245.000000
00016423,245.000000
00016424,245.000000
00016432,245.000000
00016493,245.000000
00015670,245.000000
00015726,245.000000
00015792,245.000000
00015763,245.000000
00015786,245.000000
00015787,245.000000
00015788,245.000000
00015827,245.000000
00015828,245.000000
00015815,245.000000
00015948,245.000000
00016053,245.000000
00019966,245.000000
00019811,245.000000
00019789,245.000000
00019424,245.000000
00019387,245.000000
00019031,245.000000
00018982,245.000000
00018832,245.000000
00018852,245.000000
00018718,245.000000
00018627,245.000000
00018610,245.000000
00018640,245.000000
00018390,245.000000
00017089,245.000000
00017028,245.000000
00017007,245.000000
00016940,245.000000
00016922,245.000000
00017145,245.000000
00016752,245.000000
00016784,245.000000
00016710,245.000000
00016695,245.000000
00016696,245.000000
00016701,245.000000
00016631,245.000000
00016659,245.000000
00016552,245.000000
00016526,245.000000
00016511,245.000000
00017716,245.000000
00017421,245.000000
00017509,245.000000
00018235,245.000000
00017906,245.000000
00022553,245.000000
00022548,245.000000
00022622,245.000000
00022206,245.000000
00022056,245.000000
00022132,245.000000
00022064,245.000000
00022090,245.000000
00023391,245.000000
00023358,245.000000
00023433,245.000000
00023527,245.000000
00023683,245.000000
00023073,245.000000
00023046,245.000000
00020740,245.000000
00020730,245.000000
00020788,245.000000
00020770,245.000000
00020406,245.000000
00020398,245.000000
00021062,245.000000
00021077,245.000000
00020996,245.000000
00021284,245.000000
00021588,245.000000
00021673,245.000000
00021651,245.000000
00026533,245.000000
00026451,245.000000
00026454,245.000000
00026458,245.000000
00026215,245.000000
00026253,245.000000
00026267,245.000000
00026292,245.000000
00025551,245.000000
00025720,245.000000
00025670,245.000000
00024078,245.000000
00023760,245.000000
00024164,245.000000
00024358,245.000000
00024855,245.000000
00024757,245.000000
00025017,245.000000
00025029,245.000000
00025201,245.000000
00025991,245.260000
00018520,245.320000
00018716,245.370000
00000500,245.430000
00002698,245.720000
00007521,245.870000
00017763,246.060000
00026137,246.370000
00000010,246.850000
00003528,246.900000
00014070,246.950000
00011723,246.980000
00025571,247.290000
00024734,247.290000
00024219,247.430000
00020356,247.430000
00020293,247.430000
00024429,247.680000
00008159,247.780000
00015627,247.820000
00024440,248.040000
00025328,248.840000
00017264,249.070000
00015636,249.070000
00011957,249.420000
00024499,249.500000
00024688,249.620000
00011509,249.670000
00024448,249.950000
00024475,250.000000
00024476,250.000000
00024477,250.000000
00024416,250.000000
00024482,250.000000
00025031,250.000000
00025683,250.000000
00026207,250.000000
00017185,250.000000
00017653,250.000000
00017344,250.000000
00017976,250.000000
00018195,250.000000
00018791,250.000000
00018974,250.000000
00019329,250.000000
00019559,250.000000
00019639,250.000000
00019969,250.000000
00020005,250.000000
00020815,250.000000
00020944,250.000000
00021616,250.000000
00021625,250.000000
00023263,250.000000
00023309,250.000000
00022356,250.000000
00011556,250.000000
00011572,250.000000
00011661,250.000000
00011853,250.000000
00012000,250.000000
00010998,250.000000
00009222,250.000000
00009291,250.000000
00015072,250.000000
00014876,250.000000
00014877,250.000000
00016443,250.000000
00013943,250.000000
00014213,250.000000
00014833,250.000000
00014542,250.000000
00014401,250.000000
00014390,250.000000
00014362,250.000000
00013641,250.000000
00013667,250.000000
00013322,250.000000
00013325,250.000000
00026158,250.700000
00022123,250.750000
00015807,250.750000
00019090,251.280000
00018693,251.300000
00025557,251.820000
00014922,251.950000
00001451,251.960000
00008537,252.190000
00009898,252.450000
00012825,252.450000
00014258,252.450000
00024538,252.450000
00018341,252.450000
00018814,252.450000
00018936,252.450000
00017150,253.000000
00018638,253.210000
00000484,253.400000
00005620,253.610000
00017487,253.980000
00019622,254.440000
00003516,254.790000
00019772,255.000000
00011650,255.220000
00000427,255.380000
00012477,255.670000
00014689,255.670000
00018703,255.920000
00018896,256.000000
00019747,256.000000
00024739,256.000000
00025656,256.000000
00025657,256.000000
00026464,256.000000
00026542,256.000000
00026669,256.000000
00016149,256.030000
00007877,256.060000
00002682,256.390000
00006611,256.440000
00023925,256.670000
00025109,257.010000
00014554,257.180000
00025279,257.190000
00026647,257.190000
00026089,257.200000
00010577,257.210000
00014057,257.570000
00024257,258.040000
00025826,258.330000
00021797,258.330000
00000475,258.380000
00024180,258.550000
00002311,259.140000
00002412,259.140000
00002444,259.140000
00001998,259.140000
00002013,259.140000
00001536,259.300000
00025442,259.380000
00000498,259.610000
00021440,259.750000
00000470,259.840000
00006684,259.870000
00000436,259.990000
00019245,260.000000
00019817,260.020000
00015063,260.110000
00018931,260.340000
00024331,260.450000
00018694,260.540000
00019292,260.540000
00024227,261.450000
00026157,262.350000
00017921,262.350000
00017926,262.350000
00018135,262.370000
00022129,263.330000
00008211,263.330000
00022432,263.390000
00022427,263.410000
00020545,263.410000
00020641,263.410000
00019389,263.410000
00019572,263.410000
00018316,263.410000
00018198,263.450000
00023944,263.450000
00014257,263.450000
00014158,263.450000
00014131,263.450000
00000501,263.690000
00023895,263.800000
00024353,263.910000
00018377,264.200000
00021412,264.310000
00022012,264.330000
00023765,264.330000
00025131,264.500000
00023467,264.500000
00000046,264.740000
00006039,264.950000
00005514,265.000000
00011699,265.000000
00023449,265.000000
00023419,265.000000
00023420,265.000000
00023324,265.000000
00023286,265.000000
00023366,265.000000
00023705,265.000000
00023249,265.000000
00023235,265.000000
00023156,265.000000
00023163,265.000000
00023069,265.000000
00023121,265.000000
00022021,265.000000
00022031,265.000000
00022039,265.000000
00022026,265.000000
00022050,265.000000
00021966,265.000000
00021939,265.000000
00022110,265.000000
00022188,265.000000
00022176,265.000000
00022235,265.000000
00022391,265.000000
00022397,265.000000
00022645,265.000000
00022546,265.000000
00022555,265.000000
00022560,265.000000
00022581,265.000000
00022753,265.000000
00021383,265.000000
00021402,265.000000
00021618,265.000000
00021566,265.000000
00021762,265.000000
00021850,265.000000
00021809,265.000000
00021639,265.000000
00021737,265.000000
00021276,265.000000
00021318,265.000000
00021224,265.000000
00021185,265.000000
00021166,265.000000
00021168,265.000000
00020995,265.000000
00021099,265.000000
00021124,265.000000
00020628,265.000000
00020629,265.000000
00020602,265.000000
00020746,265.000000
00020715,265.000000
00020716,265.000000
00020720,265.000000
00020675,265.000000
00020945,265.000000
00020946,265.000000
00020921,265.000000
00020756,265.000000
00020757,265.000000
00020754,265.000000
00020797,265.000000
00020778,265.000000
00020219,265.000000
00020098,265.000000
00020360,265.000000
00020355,265.000000
00020325,265.000000
00020326,265.000000
00020396,265.000000
00020405,265.000000
00020543,265.000000
00020477,265.000000
00020452,265.000000
00020430,265.000000
00020464,265.000000
00020460,265.000000
00018372,265.000000
00018415,265.000000
00018403,265.000000
00018409,265.000000
00018410,265.000000
00018413,265.000000
00018480,265.000000
00018483,265.000000
00018484,265.000000
00018469,265.000000
00018465,265.000000
00018443,265.000000
00018452,265.000000
00018426,265.000000
00018436,265.000000
00018311,265.000000
00018313,265.000000
00018319,265.000000
00018335,265.000000
00018336,265.000000
00018337,265.000000
00018338,265.000000
00018340,265.000000
00018330,265.000000
00018333,265.000000
00018348,265.000000
00018357,265.000000
00018360,265.000000
00018282,265.000000
00018264,265.000000
00018268,265.000000
00018252,265.000000
00018260,265.000000
00018303,265.000000
00018704,265.000000
00018705,265.000000
00018637,265.000000
00018642,265.000000
00018645,265.000000
00018663,265.000000
00018613,265.000000
00018614,265.000000
00018615,265.000000
00018530,265.000000
00018531,265.000000
00018541,265.000000
00018545,265.000000
00018511,265.000000
00018512,265.000000
00018500,265.000000
00018501,265.000000
00018493,265.000000
00018496,265.000000
00018554,265.000000
00018558,265.000000
00018559,265.000000
00018565,265.000000
00018567,265.000000
00018568,265.000000
00018600,265.000000
00018582,265.000000
00018948,265.000000
00018949,265.000000
00018899,265.000000
00018904,265.000000
00018905,265.000000
00018906,265.000000
00018845,265.000000
00018846,265.000000
00018879,265.000000
00018835,265.000000
00018831,265.000000
00018744,265.000000
00018747,265.000000
00018739,265.000000
00018758,265.000000
00018759,265.000000
00019068,265.000000
00019073,265.000000
00019117,265.000000
00019104,265.000000
00019105,265.000000
00019106,265.000000
00019107,265.000000
00019136,265.000000
00019179,265.000000
00019173,265.000000
00018979,265.000000
00018960,265.000000
00018963,265.000000
00018968,265.000000
00019032,265.000000
00019034,265.000000
00019036,265.000000
00019045,265.000000
00019048,265.000000
00019014,265.000000
00019011,265.000000
00019016,265.000000
00019017,265.000000
00019604,265.000000
00019585,265.000000
00019586,265.000000
00019495,265.000000
00019524,265.000000
00019456,265.000000
00019476,265.000000
00019422,265.000000
00019293,265.000000
00019263,265.000000
00019310,265.000000
00019244,265.000000
00019229,265.000000
00019210,265.000000
00019218,265.000000
00019221,265.000000
00019780,265.000000
00019784,265.000000
00019785,265.000000
00019795,265.000000
00019756,265.000000
00019711,265.000000
00019705,265.000000
00019690,265.000000
00019682,265.000000
00019670,265.000000
00019655,265.000000
00020008,265.000000
00020031,265.000000
00020032,265.000000
00020067,265.000000
00019984,265.000000
00019961,265.000000
00018199,265.000000
00018234,265.000000
00018240,265.000000
00018256,265.000000
00018258,265.000000
00018138,265.000000
00018141,265.000000
00018142,265.000000
00018053,265.000000
00018059,265.000000
00018045,265.000000
00018051,265.000000
00018038,265.000000
00018040,265.000000
00018108,265.000000
00018106,265.000000
00018076,265.000000
00018069,265.000000
00018070,265.000000
00017930,265.000000
00017917,265.000000
00017907,265.000000
00017909,265.000000
00017910,265.000000
00017913,265.000000
00017914,265.000000
00017901,265.000000
00017903,265.000000
00017923,265.000000
00017934,265.000000
00017939,265.000000
00017940,265.000000
00017937,265.000000
00017945,265.000000
00017946,265.000000
00017949,265.000000
00017950,265.000000
00017970,265.000000
00017966,265.000000
00017967,265.000000
00017956,265.000000
00017960,265.000000
00017961,265.000000
00017989,265.000000
00017990,265.000000
00017991,265.000000
00017992,265.000000
00017846,265.000000
00017848,265.000000
00017851,265.000000
00017852,265.000000
00017853,265.000000
00017854,265.000000
00017855,265.000000
00017856,265.000000
00017893,265.000000
00017894,265.000000
00017887,265.000000
00017890,265.000000
00017879,265.000000
00017880,265.000000
00017881,265.000000
00017883,265.000000
00017884,265.000000
00017861,265.000000
00017862,265.000000
00017863,265.000000
00017864,265.000000
00017869,265.000000
00017870,265.000000
00017871,265.000000
00017872,265.000000
00017873,265.000000
00017874,265.000000
00017875,265.000000
00017876,265.000000
00017877,265.000000
00025138,265.000000
00025175,265.000000
00025019,265.000000
00025061,265.000000
00025062,265.000000
00025345,265.000000
00025355,265.000000
00024737,265.000000
00024703,265.000000
00024713,265.000000
00024745,265.000000
00024651,265.000000
00024666,265.000000
00024623,265.000000
00024636,265.000000
00024845,265.000000
00024969,265.000000
00023953,265.000000
00023982,265.000000
00024018,265.000000
00024074,265.000000
00024111,265.000000
00024392,265.000000
00024426,265.000000
00024549,265.000000
00024579,265.000000
00024340,265.000000
00024330,265.000000
00024305,265.000000
00026235,265.000000
00026030,265.000000
00025558,265.000000
00025641,265.000000
00025605,265.000000
00025736,265.000000
00019996,265.400000
00022677,265.400000
00022395,265.500000
00023250,265.500000
00021236,265.500000
00024452,265.500000
00010830,265.500000
00022845,265.660000
00024643,265.890000
00024785,265.890000
00025040,265.890000
00025594,265.890000
00020848,266.070000
00021470,266.200000
00019362,266.200000
00018091,266.200000
00016991,266.200000
00016776,266.200000
00013868,266.200000
00011864,266.330000
00025444,266.330000
00025854,266.330000
00025739,266.330000
00026070,266.330000
00025975,266.330000
00025874,266.330000
00025857,266.330000
00025907,266.330000
00026281,266.330000
00026496,266.330000
00026467,266.330000
00025002,266.330000
00025027,266.330000
00025167,266.330000
00025144,266.330000
00025123,266.330000
00025101,266.330000
00025402,266.330000
00024751,266.330000
00024709,266.330000
00024719,266.330000
00024637,266.330000
00024630,266.330000
00024648,266.330000
00024624,266.330000
00024795,266.330000
00024804,266.330000
00024422,266.330000
00024431,266.330000
00024394,266.330000
00024385,266.330000
00024417,266.330000
00024599,266.330000
00024600,266.330000
00024602,266.330000
00024527,266.330000
00024267,266.330000
00024269,266.330000
00024270,266.330000
00024311,266.330000
00024194,266.330000
00024197,266.330000
00024198,266.330000
00024142,266.330000
00011452,266.470000
00016602,266.500000
00019960,266.500000
00021333,266.520000
00021089,266.590000
00016859,266.650000
00024973,266.670000
00024755,266.670000
00009577,266.670000
00023234,266.820000
00019182,266.850000
00019154,267.000000
00018987,267.000000
00018746,267.000000
00019875,267.000000
00019997,267.000000
00020019,267.000000
00019995,267.000000
00020085,267.000000
00019821,267.000000
00019359,267.000000
00019390,267.000000
00019240,267.000000
00019287,267.000000
00019618,267.000000
00016857,267.000000
00016873,267.000000
00016828,267.000000
00016831,267.000000
00016833,267.000000
00016632,267.000000
00016972,267.000000
00016932,267.000000
00016917,267.000000
00017100,267.000000
00017222,267.000000
00017494,267.000000
00023205,267.000000
00023122,267.000000
00023120,267.000000
00023102,267.000000
00023054,267.000000
00022797,267.000000
00022929,267.000000
00022930,267.000000
00022932,267.000000
00022933,267.000000
00023701,267.000000
00023606,267.000000
00023565,267.000000
00023593,267.000000
00023306,267.000000
00023485,267.000000
00023458,267.000000
00023453,267.000000
00023473,267.000000
00022460,267.000000
00022675,267.000000
00022671,267.000000
00022672,267.000000
00022694,267.000000
00022681,267.000000
00022696,267.000000
00022697,267.000000
00022760,267.000000
00022731,267.000000
00022623,267.000000
00022608,267.000000
00022613,267.000000
00022201,267.000000
00022254,267.000000
00022292,267.000000
00022186,267.000000
00022150,267.000000
00021917,267.000000
00022033,267.000000
00021102,267.000000
00021073,267.000000
00021121,267.000000
00021133,267.000000
00020985,267.000000
00020970,267.000000
00020979,267.000000
00020980,267.000000
00021011,267.000000
00021055,267.000000
00021046,267.000000
00021024,267.000000
00021336,267.000000
00021328,267.000000
00021290,267.000000
00021292,267.000000
00021274,267.000000
00021308,267.000000
00021288,267.000000
00021242,267.000000
00021231,267.000000
00021232,267.000000
00021183,267.000000
00021190,267.000000
00021478,267.000000
00021454,267.000000
00021527,267.000000
00021732,267.000000
00021712,267.000000
00021695,267.000000
00021656,267.000000
00021659,267.000000
00021819,267.000000
00021751,267.000000
00021754,267.000000
00021755,267.000000
00021799,267.000000
00020922,267.000000
00020948,267.000000
00020949,267.000000
00020935,267.000000
00020936,267.000000
00020763,267.000000
00020804,267.000000
00020799,267.000000
00020822,267.000000
00020727,267.000000
00020454,267.000000
00020470,267.000000
00020540,267.000000
00020404,267.000000
00020339,267.000000
00020340,267.000000
00020345,267.000000
00020361,267.000000
00020362,267.000000
00020132,267.000000
00020181,267.000000
00020264,267.000000
00020290,267.000000
00020305,267.000000
00024685,267.000000
00024963,267.000000
00024887,267.000000
00024849,267.000000
00025292,267.000000
00025059,267.000000
00024565,267.000000
00024450,267.000000
00023954,267.000000
00023748,267.000000
00023749,267.000000
00023758,267.000000
00023797,267.000000
00023801,267.000000
00023795,267.000000
00023871,267.000000
00026134,267.000000
00025827,267.000000
00025792,267.000000
00011460,267.000000
00011483,267.000000
00011489,267.000000
00011568,267.000000
00011585,267.000000
00011580,267.000000
00011555,267.000000
00011558,267.000000
00011563,267.000000
00011532,267.000000
00011550,267.000000
00011686,267.000000
00011677,267.000000
00011678,267.000000
00011654,267.000000
00011683,267.000000
00011668,267.000000
00011674,267.000000
00011602,267.000000
00011595,267.000000
00011587,267.000000
00011876,267.000000
00011854,267.000000
00011843,267.000000
00011849,267.000000
00011959,267.000000
00011960,267.000000
00011964,267.000000
00011966,267.000000
00011943,267.000000
00011944,267.000000
00011953,267.000000
00011954,267.000000
00011931,267.000000
00011934,267.000000
00011935,267.000000
00011936,267.000000
00011939,267.000000
00011940,267.000000
00011718,267.000000
00011726,267.000000
00011727,267.000000
00011704,267.000000
00011785,267.000000
00011747,267.000000
00011770,267.000000
00011777,267.000000
00011753,267.000000
00011754,267.000000
00011759,267.000000
00011762,267.000000
00011811,267.000000
00011798,267.000000
00011800,267.000000
00011789,267.000000
00011794,267.000000
00011795,267.000000
00011813,267.000000
00011802,267.000000
00011803,267.000000
00011823,267.000000
00011838,267.000000
00011839,267.000000
00012512,267.000000
00011986,267.000000
00011969,267.000000
00011991,267.000000
00011998,267.000000
00011999,267.000000
00012036,267.000000
00012054,267.000000
00012051,267.000000
00012052,267.000000
00012033,267.000000
00012108,267.000000
00012095,267.000000
00012213,267.000000
00011422,267.000000
00011427,267.000000
00011439,267.000000
00011463,267.000000
00011465,267.000000
00011446,267.000000
00011409,267.000000
00011410,267.000000
00013724,267.000000
00014284,267.000000
00013884,267.000000
00014455,267.000000
00014431,267.000000
00014646,267.000000
00014816,267.000000
00014781,267.000000
00015638,267.000000
00016361,267.000000
00016365,267.000000
00016366,267.000000
00016367,267.000000
00016368,267.000000
00016354,267.000000
00016414,267.000000
00016370,267.000000
00015876,267.000000
00020839,267.160000
00023500,268.080000
00000848,268.130000
00018671,268.230000
00009049,268.470000
00014287,268.950000
00018107,268.950000
00017329,269.330000
00011569,269.550000
00024608,269.640000
00002959,269.960000
00006923,270.000000
00006931,270.000000
00007012,270.000000
00007153,270.000000
00007108,270.000000
00008409,270.000000
00013782,270.000000
00019611,270.000000
00019584,270.000000
00019815,270.000000
00023629,270.000000
00020346,270.000000
00015177,270.060000
00025223,270.270000
00024384,270.270000
00008017,270.880000
00025001,271.760000
00024931,271.760000
00024940,271.760000
00011788,272.080000
00002990,272.470000
00002902,272.470000
00002869,272.470000
00002474,272.470000
00002385,272.470000
00002068,272.470000
00002158,272.470000
00005407,272.540000
00015521,273.000000
00024437,273.330000
00022392,274.040000
00026570,274.420000
00026180,274.670000
00006119,274.670000
00026196,274.930000
00026106,274.930000
00019450,275.560000
00014465,275.620000
00021823,277.000000
00004260,277.580000
00011441,277.670000
00012298,277.830000
00000453,278.840000
00009042,279.130000
00020315,279.150000
00011925,280.000000
00014512,280.000000
00013979,280.000000
00014058,280.000000
00013204,280.000000
00016413,280.000000
00018226,280.130000
00024261,280.320000
00025231,280.320000
00019044,280.830000
00021851,280.830000
00022200,280.830000
00002980,280.860000
00000201,281.050000
00025894,281.630000
00023502,282.160000
00023443,282.750000
00021064,283.000000
00016567,283.000000
00023916,283.000000
00015558,283.000000
00011928,283.000000
00011714,283.000000
00011491,283.000000
00012206,283.000000
00012189,283.050000
00024744,283.330000
00020106,283.410000
00022047,283.490000
00022594,283.490000
00011574,283.500000
00011703,283.500000
00020847,283.930000
00012132,284.080000
00018598,284.400000
00018090,284.440000
00020731,284.440000
00026154,284.720000
00023010,285.000000
00017152,285.000000
00002991,285.340000
00016895,285.660000
00002431,285.790000
00007728,287.310000
00009694,287.500000
00009874,288.000000
00011652,289.000000
00023652,289.100000
00016207,289.360000
00014570,289.810000
00003228,289.890000
00025397,289.990000
00025456,290.000000
00015500,290.500000
00015530,290.500000
00022736,290.570000
00025948,290.750000
00025979,290.810000
00018827,290.910000
00022755,290.990000
00008245,291.000000
00023874,291.460000
00023860,291.460000
00025875,291.580000
00025353,291.670000
00025082,291.880000
00021749,291.900000
00018977,292.000000
00019126,292.050000
00021675,292.050000
00022116,292.050000
00025492,292.050000
00026379,292.050000
00026287,292.300000
00020157,292.300000
00015429,292.300000
00016030,292.300000
00010141,292.410000
00010578,292.410000
00017776,292.430000
00018046,292.500000
00017916,292.500000
00018723,292.500000
00018762,292.500000
00015890,292.500000
00001631,292.620000
00017387,292.800000
00019500,293.090000
00018617,293.160000
00021512,293.200000
00021948,293.220000
00022001,293.230000
00022105,293.230000
00023640,293.230000
00022946,293.230000
00023176,293.230000
00021439,293.230000
00020162,293.230000
00020403,293.230000
00020561,293.230000
00020562,293.230000
00020632,293.230000
00018502,293.230000
00018310,293.230000
00017123,293.230000
00016789,293.230000
00026076,293.230000
00025517,293.230000
00025007,293.230000
00025369,293.230000
00025408,293.230000
00025320,293.230000
00024771,293.230000
00024274,293.230000
00007843,293.230000
00021506,293.240000
00014796,293.250000
00026052,293.300000
00017654,293.580000
00017655,293.580000
00018308,293.580000
00018848,293.610000
00019138,293.680000
00019095,293.680000
00018351,293.680000
00018370,293.680000
00018609,293.680000
00017715,293.680000
00016826,293.680000
00016593,293.680000
00022318,293.680000
00022721,293.680000
00022418,293.680000
00016216,293.750000
00015650,293.860000
00017395,293.990000
00016601,294.100000
00017410,294.110000
00018826,294.110000
00019610,294.110000
00019384,294.110000
00019715,294.110000
00021867,294.110000
00021871,294.110000
00020058,294.120000
00017327,294.120000
00018016,294.120000
00018011,294.120000
00016597,294.120000
00017140,294.120000
00017141,294.120000
00017194,294.120000
00025455,294.120000
00015405,294.120000
00015442,294.120000
00015460,294.120000
00015364,294.120000
00015365,294.120000
00016250,294.120000
00016295,294.120000
00016351,294.120000
00015451,294.140000
00018272,294.210000
00020617,294.340000
00018566,294.500000
00015149,294.520000
00026123,294.570000
00018052,294.620000
00021743,294.760000
00022025,294.880000
00026551,294.900000
00026553,295.000000
00026543,295.000000
00026521,295.000000
00026503,295.000000
00026494,295.000000
00026506,295.000000
00026450,295.000000
00026438,295.000000
00026439,295.000000
00026476,295.000000
00026470,295.000000
00026482,295.000000
00026473,295.000000
00026490,295.000000
00026377,295.000000
00026390,295.000000
00026415,295.000000
00026407,295.000000
00026409,295.000000
00026410,295.000000
00026413,295.000000
00026301,295.000000
00026342,295.000000
00026356,295.000000
00026558,295.000000
00026561,295.000000
00026574,295.000000
00026600,295.000000
00026593,295.000000
00026648,295.000000
00026656,295.000000
00026659,295.000000
00026661,295.000000
00026632,295.000000
00026634,295.000000
00026624,295.000000
00026618,295.000000
00026627,295.000000
00026677,295.000000
00026685,295.000000
00026721,295.000000
00026703,295.000000
00026690,295.000000
00026707,295.000000
00026124,295.000000
00026143,295.000000
00026140,295.000000
00026112,295.000000
00026101,295.000000
00026087,295.000000
00026168,295.000000
00026205,295.000000
00026181,295.000000
00026183,295.000000
00026174,295.000000
00026282,295.000000
00026280,295.000000
00026291,295.000000
00026295,295.000000
00026246,295.000000
00026247,295.000000
00026231,295.000000
00026234,295.000000
00026195,295.000000
00026005,295.000000
00026029,295.000000
00026025,295.000000
00026026,295.000000
00025978,295.000000
00025989,295.000000
00025974,295.000000
00025959,295.000000
00025957,295.000000
00025891,295.000000
00025901,295.000000
00025902,295.000000
00025937,295.000000
00025895,295.000000
00025925,295.000000
00025453,295.000000
00025439,295.000000
00025457,295.000000
00025459,295.000000
00025443,295.000000
00025450,295.000000
00025475,295.000000
00025466,295.000000
00025487,295.000000
00025493,295.000000
00025503,295.000000
00025608,295.000000
00025596,295.000000
00025597,295.000000
00025592,295.000000
00025644,295.000000
00025554,295.000000
00025561,295.000000
00025543,295.000000
00025534,295.000000
00025573,295.000000
00025574,295.000000
00025567,295.000000
00025547,295.000000
00025569,295.000000
00025582,295.000000
00025584,295.000000
00025585,295.000000
00025586,295.000000
00025588,295.000000
00025790,295.000000
00025797,295.000000
00025810,295.000000
00025856,295.000000
00025849,295.000000
00025721,295.000000
00025686,295.000000
00024266,295.000000
00024268,295.000000
00024258,295.000000
00024240,295.000000
00024307,295.000000
00024319,295.000000
00024324,295.000000
00024347,295.000000
00024344,295.000000
00024345,295.000000
00024351,295.000000
00024150,295.000000
00024157,295.000000
00024160,295.000000
00024186,295.000000
00024187,295.000000
00024179,295.000000
00024166,295.000000
00024167,295.000000
00024148,295.000000
00024202,295.000000
00024212,295.000000
00024213,295.000000
00024220,295.000000
00024217,295.000000
00024218,295.000000
00024225,295.000000
00024449,295.000000
00024430,295.000000
00024457,295.000000
00024469,295.000000
00024415,295.000000
00024421,295.000000
00024574,295.000000
00024551,295.000000
00024562,295.000000
00024603,295.000000
00024604,295.000000
00024586,295.000000
00024518,295.000000
00024516,295.000000
00024480,295.000000
00024513,295.000000
00024554,295.000000
00024545,295.000000
00023865,295.000000
00023870,295.000000
00023881,295.000000
00023884,295.000000
00023907,295.000000
00023910,295.000000
00023920,295.000000
00023931,295.000000
00023928,295.000000
00023936,295.000000
00023828,295.000000
00023802,295.000000
00023804,295.000000
00023793,295.000000
00023775,295.000000
00023776,295.000000
00023789,295.000000
00023790,295.000000
00023761,295.000000
00023763,295.000000
00023766,295.000000
00023722,295.000000
00023720,295.000000
00023745,295.000000
00023947,295.000000
00023950,295.000000
00023957,295.000000
00023977,295.000000
00023994,295.000000
00024093,295.000000
00024099,295.000000
00024087,295.000000
00024068,295.000000
00024071,295.000000
00024064,295.000000
00024061,295.000000
00024062,295.000000
00024021,295.000000
00024777,295.000000
00024742,295.000000
00024754,295.000000
00024760,295.000000
00024762,295.000000
00024765,295.000000
00024766,295.000000
00024724,295.000000
00024725,295.000000
00024736,295.000000
00024710,295.000000
00024705,295.000000
00024701,295.000000
00024702,295.000000
00024697,295.000000
00024595,295.000000
00024627,295.000000
00024686,295.000000
00024679,295.000000
00024671,295.000000
00024942,295.000000
00024935,295.000000
00024937,295.000000
00024938,295.000000
00024939,295.000000
00024932,295.000000
00024929,295.000000
00024896,295.000000
00024897,295.000000
00024947,295.000000
00024948,295.000000
00024974,295.000000
00024975,295.000000
00024976,295.000000
00024988,295.000000
00024990,295.000000
00025000,295.000000
00024852,295.000000
00024863,295.000000
00024881,295.000000
00024866,295.000000
00024859,295.000000
00024892,295.000000
00024798,295.000000
00024799,295.000000
00025321,295.000000
00025316,295.000000
00025317,295.000000
00025329,295.000000
00025331,295.000000
00025332,295.000000
00025335,295.000000
00025336,295.000000
00025338,295.000000
00025289,295.000000
00025291,295.000000
00025272,295.000000
00025296,295.000000
00025263,295.000000
00025264,295.000000
00025249,295.000000
00025250,295.000000
00025221,295.000000
00025218,295.000000
00025240,295.000000
00025398,295.000000
00025389,295.000000
00025423,295.000000
00025414,295.000000
00025425,295.000000
00025418,295.000000
00025434,295.000000
00025384,295.000000
00025363,295.000000
00025008,295.000000
00025010,295.000000
00025012,295.000000
00025021,295.000000
00025018,295.000000
00025016,295.000000
00025047,295.000000
00025048,295.000000
00025050,295.000000
00025075,295.000000
00025088,295.000000
00025091,295.000000
00025071,295.000000
00025103,295.000000
00025107,295.000000
00025108,295.000000
00025117,295.000000
00025145,295.000000
00025146,295.000000
00025139,295.000000
00025132,295.000000
00025170,295.000000
00025163,295.000000
00025194,295.000000
00025182,295.000000
00025190,295.000000
00022028,295.000000
00022029,295.000000
00022019,295.000000
00022020,295.000000
00022040,295.000000
00022038,295.000000
00022081,295.000000
00022082,295.000000
00022085,295.000000
00022086,295.000000
00022101,295.000000
00022097,295.000000
00022066,295.000000
00022068,295.000000
00022052,295.000000
00022078,295.000000
00022079,295.000000
00022071,295.000000
00022074,295.000000
00021872,295.000000
00021876,295.000000
00021877,295.000000
00021868,295.000000
00021869,295.000000
00021880,295.000000
00021884,295.000000
